RGIId,CenLat,CenLon,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
RGI60-06.00319,63.6212,-19.6819,475.4670022866789,115.35357518740756,-68.52104666773091,555.4006921282104,-296.77215027310655,-238.33806977467597,-33.04243170213022,201.61484748370464,362.8211910268106,266.9832706258712,-614.6461598312244,-475.5181789255586,-57.3474635465539,852.8320695088287,-614.002760808708,227.4623796327863,327.6524089162646,-445.2009067541627,636.0716760719802,301.18633660518753,-1012.2676896810528,-413.55629001580814,339.94859429062365,-35.44386372697144,511.1087012362422,298.85014537611283,149.4662816037056,234.857846355434,-336.1173847492056,-216.45367037681288,97.34020696745246,-659.298955465174,207.7229275767557,-218.38690885906237,607.403569591763,136.21454508358534,-208.0367698163679,697.4896181287945,582.4483102955298,-559.8623834469411,988.0165448377508,-412.7936942076627,-1184.1033566273286,1029.7351663604704,706.9609500284403,17.90748266181651,-610.6482569194118,-895.0467586900236,-963.0152875031728,-1061.831231663905,-610.5656576217687,-1087.1546242122795,-869.7240700306226,-722.1469900371452,-1068.0888712709047,-1209.2573803505304,-892.995209310683,-678.5782028439305,-551.4865675543826,-753.5779539797362,-130.64964922455022,-2427.0997724555946,-83.27125432693889,-300.9054292060956,-118.14959266636345,-593.5719438906226,998.894818368036,-782.475999607153,-152.9589286563448,277.9982620227409,-1127.950035121671,-235.4122381676465,-1018.0073855455104,132.17587737064235,-860.2058191631793
RGI60-06.00320,63.6417,-19.7082,248.08171673622115,-112.13200892471389,-295.99695353552863,328.4245588627906,-524.1320881225445,-465.5294215535744,-259.9719954840777,-25.030143760186032,136.42199409873325,40.68095389018824,-841.3182531661723,-701.9396089702627,-283.3435923653052,627.5644032117714,-839.964239433619,2.203780095139137,102.6594082051912,-670.4442885993449,411.7030967345988,76.85115028963573,-1237.146928030359,-637.817287688523,116.41184001334334,-258.9216336639074,288.25939829306765,76.18886540356735,-72.95187123388746,12.842715960562408,-558.1041472575038,-437.9747396081252,-123.57466994669542,-880.2258043877894,-12.21115120865905,-438.0756070268318,388.74658082884696,-82.15470005146499,-426.0023908575207,480.1209500438697,366.3126579996186,-775.781467208142,772.8592778537634,-627.4055986925708,-1398.145131708497,817.9097340983087,495.21845280927016,-193.1109409276217,-820.192928287747,-1103.4763630192342,-1169.8271267708974,-1267.5897425680405,-814.9153472004748,-1290.520076662228,-1074.8737347852225,-926.3740510329758,-1271.627588114568,-1410.149133582908,-1088.4045119671932,-877.6912274180346,-754.0039374651825,-960.069125497472,-346.19891723306773,-2711.1322831398024,-374.3783896780621,-592.622535640855,-411.11879609474965,-885.5201385848546,748.2874663802975,-1026.4637515258034,-394.0401996177173,39.22266357376623,-1367.862136751048,-476.27731832315146,-1260.889099382826,-111.682755583561,-1105.6682355997814
RGI60-06.00321,63.6039,-19.6051,699.1044481172844,339.065938034414,155.1164342103679,778.3018273975024,-73.42016058498515,-15.280707473720335,189.5927187449754,423.7948670331384,584.5959019630259,488.55060059655534,-392.6607801384128,-253.95251880800808,163.56053896824488,1072.6713445489418,-393.3212881922602,447.1029023677203,546.836872402308,-225.78191163166883,854.2068087780904,519.165682621992,-793.6715891588192,-195.91261418145743,556.4919318006906,180.888850663544,726.4583320820071,513.8029852130838,363.9411926058589,448.6321003357022,-122.54772069003724,-3.6860307404404793,309.1070729115424,-447.7114771511754,417.7671877673764,-8.89280047077914,815.2750558108701,343.4488446622605,-1.6133673166687927,902.8218795946452,785.8105635095843,-357.1283645290908,1189.4567866570542,-212.5702226212168,-985.1684909169204,1225.2676883139973,901.7980266683044,211.33324222752063,-419.99529137918415,-706.8594230057261,-778.1190063708158,-879.2289569530955,-431.2631231675242,-910.3222178482756,-690.6009826264986,-543.0786418922992,-888.6992786511591,-1030.4526830135032,-696.5511286855273,-474.4235511477211,-342.4220522053715,-541.1284256253963,87.00643173239928,-2163.922458763242,184.9699920628965,-32.109742279432524,155.01818368175262,-313.1921709744618,1292.4910100349946,-488.5230230107932,140.759029975158,570.0141747838807,-833.4702563925306,55.95773599898815,-728.4543267208842,418.3070158390644,-574.9853494303302
RGI60-06.00322,63.6083,-19.6597,398.1447154226244,38.03354547482222,-145.9145510727884,477.6026204215176,-374.3834428693,-316.1356884973716,-111.0911989071383,123.29729742582862,284.25845886616105,188.27280591084204,-693.193642643138,-554.3221630634135,-136.52818248400015,773.0679203613942,-693.3984351934798,147.49376844110748,247.4009165718605,-525.392566718437,555.1801889415314,220.15585255853188,-1093.0538537226955,-494.8834412039396,258.0042459279541,-117.56396250421946,428.4247493222649,215.89212308259107,66.19078746178823,151.15068287311948,-420.011884325882,-300.83698088472926,12.365399814614968,-744.4590537154938,121.6931686787202,-304.79475679387883,520.0783649603812,48.45948857200317,-296.3126807242446,608.5486348144336,492.3993247027639,-650.3541235141885,896.7055263561973,-504.8175958546581,-1276.8774937452106,935.08703355553,611.8338875990169,-78.14741999079655,-708.199889044473,-993.909664065331,-1063.5860455257423,-1163.760927631332,-714.1699554876893,-1192.0927495382791,-973.3415508845212,-826.0450812403499,-1171.817932461622,-1313.0652456098262,-985.047522102508,-766.333987134513,-636.9831232383565,-837.9971696892142,-214.2548180449812,-2498.8880601898377,-152.8428283141984,-369.75098487798897,-183.37536813548425,-650.9198429591964,979.52840636538,-797.7937021030848,-166.9236210787621,264.06489127998793,-1140.2137098145874,-251.40356729915317,-1037.2059187097514,109.41217966998067,-885.4938661421584
RGI60-06.00323,63.6395,-19.5881,873.3945006384034,513.4097806099223,329.6430216021529,953.566929376728,101.59812283473453,160.11704875034394,365.4813260668394,600.2070564368987,761.4957197782868,665.7789338171098,-215.61912775279816,-76.39241846977087,341.84451090730715,1252.0294005630294,-214.4744319716173,627.0171132543205,727.3398162438898,-45.25637565536909,1036.0312086731594,701.3594368173759,-611.7407725267778,-12.92374513816325,740.6758035551728,365.5405862369846,912.2377782962312,700.2383784735462,551.1186252322973,636.7572429463588,66.13319160917975,186.07228922433853,500.1341011822365,-256.0726895966703,611.1852594271253,185.5098249791569,1011.592772493011,540.8998487392622,197.1593554120001,1103.1977243352178,988.5745340072734,-153.0379351756901,1395.705801155675,-4.544187532528545,-775.2512180982426,1439.2998822495342,1117.4854895267074,429.8491296093658,-198.0193582031777,-481.7872979558445,-549.2908387336256,-646.6680152804595,-195.2411148293645,-671.370717727203,-454.3902288633968,-305.108459798888,-650.1494055726504,-789.6810387849874,-466.6932858900095,-253.60304617191943,-127.82385545685902,-334.0177133854258,277.1978349028732,-2090.8471807573515,244.63279004129316,24.612830529686786,208.8461285487474,-260.6455716756102,1392.9844018065896,-378.24178963941085,255.2628864298572,687.0036773497659,-717.6708393661585,171.09511720167893,-614.8089078192139,530.9333203193742,-462.4007063432964
RGI60-06.00324,63.6069,-19.6327,357.52551799634085,-2.742328349778459,-186.88657762165627,436.2794188808058,-415.79671595805024,-357.8136167042617,-153.06952847201003,81.00376858209182,241.6531678533183,145.39211912833585,-736.2175244754299,-597.6871431145407,-180.29758530563367,728.7911871351821,-737.7629806722276,102.60558810858969,202.1084931542453,-570.9468343040821,509.00800348925225,173.6048719584998,-1139.8256331397135,-542.2466574409682,209.99786840556487,-166.0328517166197,379.29807446359376,166.21681161627157,15.92381866748677,100.215124042387,-471.5332852650285,-353.1102844783808,-40.73882523454252,-798.2465092824801,66.87447550380358,-360.4656458706986,463.2646915904951,-9.328875608282306,-355.1742530483531,548.4851439529883,430.8633831002147,-713.1406602722972,832.4538132042089,-570.6601867714403,-1344.4375217404663,865.2550058047431,540.176953761069,-151.87647969842143,-784.5210642385016,-1072.9174898348829,-1145.595912322097,-1248.5152610020348,-801.92192477202,-1282.2139749607509,-1062.8689536986994,-915.1549425952352,-1260.4073002497105,-1400.9925254382974,-1048.2899299809897,-822.5455929133232,-689.3429357747857,-887.0260952384381,-257.5224897056233,-2502.398537083631,-150.95786765180063,-365.42861064718346,-175.74126344173996,-637.3275008592402,1009.7535664463036,-767.5342128253928,-136.61204517232073,294.00274163349394,-1109.6494257145032,-222.8467662424841,-1010.718798378311,133.18187045891187,-863.5950731684247
RGI60-06.00325,63.6491,-19.6625,882.786905667297,522.7489253556622,339.04942526708646,963.5727881688111,111.24816625045663,170.01104303657766,375.721852415649,610.8205056327257,772.4418835062436,676.8984088284974,-204.82974937883264,-65.2592765541417,353.5126057280267,1264.5628944383625,-202.6134445968782,639.7203737005103,740.4142539432639,-32.366982976118344,1049.9566132367884,715.4124324535295,-598.1826593671171,1.401044800477326,755.8851081974826,380.9171752935721,928.40161202685,716.7159067029881,567.973032957851,654.1653069240604,83.69294929927854,204.26116162942037,519.1081839597449,-236.9787489961884,631.4911936633924,206.22260581874136,1033.5681238165807,563.3363881037513,220.1867957110869,1127.0296002555356,1013.9037292934285,-127.30810882832614,1422.309234557545,22.914266570448117,-746.8939430622963,1470.1345463524078,1148.632758529836,461.7280332551623,-164.25912500153123,-446.4411462493297,-511.7787900383424,-608.0758848305597,-154.63993653495768,-629.511735753935,-414.0340635911957,-264.77012715503616,-609.627727426703,-747.4092062613174,-430.7317665843441,-222.75931529371485,-100.39836698971224,-308.50354804574005,300.59892328650926,-2095.667859386893,235.79310316128803,14.753847231196325,194.03834631884908,-284.9787432637355,1330.0300019004517,-445.21813855223536,186.96655494894785,619.5049795638632,-787.5299219475064,105.65080946249805,-676.793894803242,473.8207915441356,-517.4151195670723
RGI60-06.00326,63.6409,-19.5547,366.76056943860976,6.781189678149545,-177.0127825209945,446.7420786172796,-405.14296414544754,-346.70013701520315,-141.43995264854618,93.17384476944,254.3603381704533,158.5826974576326,-722.7437070972567,-583.6253028570599,-165.54866798653296,744.3868741326587,-721.9597264480631,119.2854773886222,219.4850526771945,-553.088637997908,527.8952915957285,193.158538222128,-1119.844097530243,-521.2671341083366,232.05788347439085,-143.16510241254815,403.2758679400079,191.14149566199387,41.865079326767386,127.29460591635949,-443.4380854951812,-323.74130943974507,-9.971157476083365,-766.3020491493209,100.53176805420452,-325.36586151812594,500.2543957219919,29.295944596872506,-314.76240873011056,590.8806167277128,475.6539137515901,-666.2995963322221,881.9813785138653,-518.8296702041132,-1290.1629159312408,923.3484077173224,600.9624677049056,-87.3508649804105,-716.4027521958274,-1001.4111554731408,-1070.4387482362729,-1169.0180285188626,-719.2812047678162,-1196.7383551648795,-979.3335042697636,-829.4715488599835,-1173.8971626536254,-1312.416410824418,-975.6252006244644,-759.260624312121,-631.4407080180569,-835.9784352564282,-221.90033647042816,-2571.8186684772445,-235.18242601746692,-455.3539013320774,-271.05170755237697,-741.7272889084077,892.4163168946454,-881.7430797680636,-249.40343480276,181.23519457667143,-1223.2594667105564,-333.5929797523292,-1118.2724701597176,27.85884484117827,-964.173540540111
RGI60-06.00328,63.606,-18.9759,-70.65302326994359,-429.0161010862217,-612.0932965472865,8.27924983021667,-839.5182405786234,-781.6084963896255,-577.6335999999105,-344.4625272403365,-184.35585943344736,-279.92092167617403,-1157.0644593709735,-1018.9447755964746,-603.291841229974,301.7155286954102,-1157.5310841456546,-320.89254981917986,-221.5591940698688,-990.5921179852386,84.52373120005167,-248.9250733759009,-1555.7016287898732,-960.6051646883524,-211.5665425841206,-585.3807751790945,-42.22649935887733,-253.83095264183007,-402.9254102335904,-318.5351481063354,-887.0169097200193,-768.6055267685892,-457.1454521556301,-1210.4092423416314,-348.7828458757282,-773.3921191540139,47.11433897846073,-422.4550330001732,-765.8420685587854,139.1234395546888,18.16399144893697,-1120.6402450460396,427.3988340626887,-972.6915716247264,-1743.330701599756,457.927679181287,141.9528791418794,-543.3192952109129,-1178.4766291060846,-1466.9113033790345,-1544.3049476030508,-1643.91614627719,-1203.349537054592,-1686.5482852595314,-1456.4471810200762,-1306.0804403496468,-1647.5836809342106,-1786.6615096447204,-1417.7385901084504,-1182.3539804793843,-1040.382639799201,-1244.9357999641186,-643.0518986709235,-3005.775738474764,-679.1745189363543,-914.4150429573604,-716.2943667645386,-1162.987328908503,539.1734475844844,-1220.293453733752,-585.0516044783487,-164.83032351013767,-1553.1720884983076,-678.0811400836604,-1467.566361941381,-336.1190209263109,-1322.966443874951
RGI60-06.00329,63.6135,-19.3353,-414.988221638924,-774.5698737086219,-958.33931555026,-336.23080504939804,-1186.742910152935,-1128.810419602994,-924.3759112143912,-690.662533053355,-530.2408241874358,-626.2713825648544,-1506.2537743766295,-1367.9057773033508,-951.1916465380336,-43.64923479386936,-1507.528271653494,-668.5790567502238,-569.1770857536101,-1340.780914366579,-262.6625343691168,-597.385413649292,-1908.3954924316504,-1311.786602741195,-560.7833009166695,-936.04775446308,-391.58299724923006,-604.1794700402015,-754.0949770354142,-669.8384377144837,-1240.452000528983,-1122.1152492139286,-810.1697694406928,-1566.1986021774762,-702.4757748655388,-1128.914074865348,-306.49943050734163,-778.1025552994835,-1123.1793922490265,-219.1924318672696,-338.2242289087706,-1480.490510407565,65.9532148071643,-1336.4377889095445,-2109.478441915528,97.05240229624064,-225.13689270993024,-914.8096433227212,-1548.873490080173,-1837.9821186482504,-1913.155896063029,-2015.0229004416844,-1571.5541110172633,-2053.41319571578,-1830.647476280272,-1680.654720172458,-2024.180706629842,-2163.976792853141,-1798.4027946016984,-1567.8568258753303,-1430.442348488188,-1630.0036118012508,-1010.2621548769608,-3294.0348679425665,-951.6789669189052,-1173.660252157115,-980.774588509043,-1437.470685182233,222.80622448262048,-1548.836817899516,-916.5147145777156,-490.3591619768657,-1888.5540678606203,-1005.57342660644,-1793.3733682615516,-654.6108888054684,-1646.6112635628483
RGI60-06.00330,63.5615,-18.993,-139.6723885321145,-498.0026131235307,-681.167526426346,-61.41087241762483,-908.8801269940687,-851.2374233005062,-647.6328158546328,-414.8599962579885,-255.1137687190505,-350.88363232205114,-1227.7359890124085,-1089.994686131667,-674.9121270901384,229.19478739806289,-1229.433190861361,-393.67900137072246,-294.76752712476906,-1063.6759668618918,10.351044237955136,-323.292455469255,-1629.6531205460549,-1035.3957048150503,-287.3195671386688,-661.39382721416,-119.12158756116736,-331.148570401907,-480.73840131877046,-397.0299948170604,-965.8085836605384,-848.1810494756746,-537.6755802984351,-1291.2536879757931,-431.0434316374367,-856.2954045406752,-37.30553716305442,-507.6288989430672,-851.9334961963089,51.8625977171105,-70.99888349613855,-1210.6737449676566,335.6143278443018,-1065.7834981072886,-1837.6446372601708,360.07440384157064,42.91302892637603,-644.9563193665986,-1282.8509272553422,-1573.684241048858,-1654.1638301244095,-1757.6451022789029,-1320.2957870108944,-1806.775065906225,-1573.1305562899004,-1424.8818444547728,-1766.1845236612671,-1904.522017649296,-1515.6934051601113,-1272.3872622774643,-1125.8239998315796,-1324.97659411747,-710.7791233542092,-2995.303948220378,-660.5413111389707,-895.3694601198682,-696.3656568571741,-1144.1924398194433,509.0362066650607,-1259.1813849970354,-627.9989693254905,-209.65852038405944,-1596.745441500315,-720.5773133702291,-1507.7957512235976,-373.5560754480129,-1360.1986033186415
RGI60-06.00331,63.6973,-19.3053,125.77858506027428,-234.18744505867664,-418.0533527656133,205.2552414612725,-646.4061510265975,-588.1615029501107,-383.1723101547044,-148.84886163324333,12.074645260505754,-83.85497688532186,-964.98088927054,-826.1360645230308,-408.4682661813212,500.8253693794236,-965.0845793011983,-124.46735978655518,-24.566274717196613,-797.049257598357,283.1667741112411,-51.701546175090414,-1364.4002370556068,-766.4065778951397,-13.74923965449128,-389.1381000540076,156.69993962044887,-55.70680740003424,-205.30194999254755,-120.31734336776476,-691.2149412796244,-572.0205298365912,-258.86471341137434,-1015.3453112079228,-149.4305125119011,-575.6845709260081,248.9757541590903,-222.3828175454561,-566.935189374139,338.0610769689142,221.6984038358198,-920.6237852720126,627.5708841521093,-774.2906559061511,-1546.91292743927,665.2286646085867,342.4328176729481,-345.12959040967496,-976.1050785503016,-1263.2041736550775,-1334.8070745137086,-1432.433565215789,-985.0865239982955,-1462.734340996465,-1247.1624066109257,-1093.153251001564,-1437.3875689977417,-1579.1362742002768,-1237.7982557202286,-1017.067812207604,-884.92495508341,-1088.2191444635268,-475.9770550272984,-2812.0515445093347,-473.8105056443896,-692.2767957698137,-502.1719961357252,-963.033067319908,717.6718922194224,-1050.2700408644787,-414.9539903027842,13.581564031955352,-1389.206080362714,-503.5754707336039,-1291.729377716665,-154.27524847764658,-1145.3050042584223
